CODIGO	X	Y	BIO6	BIO19	disthi	SWIslope	perc_a	SWIsoils	ppovfor	pagric
29TNG5918	559500.00304400000	4618499.99997000000	32.00000000000	535.00000000000	8544.00000000000	1.34601000000	0.00000000000	0.00000000000	18.83240000000	29.25390000000
29TNG5919	559500.00304400000	4619499.99997000000	35.00000000000	522.00000000000	8602.33000000000	1.44373000000	0.00000000000	0.00000000000	6.78314000000	6.50505000000
29TNG5920	559500.00304400000	4620499.99997000000	47.00000000000	458.00000000000	8062.26000000000	1.43236000000	0.00000000000	0.00000000000	16.57170000000	21.93490000000
29TNG5921	559500.00304400000	4621499.99997000000	33.00000000000	533.00000000000	7615.77000000000	1.37863000000	0.00000000000	0.00000000000	7.36433000000	32.05910000000
29TNG5922	559500.00304500000	4622499.99997000000	23.00000000000	584.00000000000	7280.11000000000	1.33657000000	0.00000000000	0.00000000000	0.00000000000	2.76700000000
29TNG5923	559500.00304500000	4623499.99996000000	23.00000000000	585.00000000000	7071.07000000000	1.21476000000	0.00000000000	0.00000000000	0.00000000000	12.01900000000
29TNG5924	559500.00304500000	4624499.99996000000	25.00000000000	576.00000000000	6324.56000000000	1.26568000000	0.00000000000	0.00000000000	0.00000000000	3.99536000000
29TNG5925	559500.00304500000	4625499.99996000000	31.00000000000	546.00000000000	5385.17000000000	1.03463000000	0.00000000000	0.00000000000	0.00000000000	2.43253000000
29TNG5926	559500.00304500000	4626499.99996000000	32.00000000000	537.00000000000	4472.14000000000	1.63332000000	0.00000000000	0.00000000000	0.00000000000	0.28390800000
29TNG5927	559500.00304500000	4627499.99996000000	37.00000000000	509.00000000000	3605.55000000000	1.53215000000	0.00000000000	0.00000000000	1.08010000000	0.00000000000
29TNG5928	559500.00304500000	4628499.99996000000	35.00000000000	521.00000000000	2828.43000000000	1.44171000000	0.00000000000	0.00000000000	1.44110000000	5.41755000000
29TNG5929	559500.00304500000	4629499.99995000000	37.00000000000	513.00000000000	2236.07000000000	1.33177000000	0.00000000000	0.00000000000	11.69300000000	0.02467330000
29TNG5930	559500.00304500000	4630499.99995000000	45.00000000000	464.00000000000	2000.00000000000	1.51604000000	0.00000000000	0.00000000000	14.42880000000	26.47880000000
29TNG5931	559500.00304600000	4631499.99995000000	42.00000000000	478.00000000000	1414.21000000000	1.52533000000	0.00000000000	0.00000000000	3.59238000000	10.47490000000
29TNG5932	559500.00304600000	4632499.99995000000	46.00000000000	460.00000000000	1000.00000000000	1.31499000000	0.00000000000	0.13474200000	24.91370000000	5.15984000000
29TNG5933	559500.00304600000	4633499.99995000000	49.00000000000	444.00000000000	1414.21000000000	1.42858000000	0.00000000000	0.05600150000	25.76830000000	11.47670000000
